"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2765.48	367
2765.98	343
2766.48	338
2766.98	368
2767.48	339
2767.97	321
2768.47	356
2768.97	364
2769.47	370
2769.97	388
2770.47	373
2770.96	355
2771.46	349
2771.96	368
2772.46	374
2772.96	394
2773.46	424
2773.95	464
2774.45	544
2774.95	631
2775.45	751
2775.95	905
2776.45	1017
2776.95	1091
2777.45	1144
2777.95	1095
2778.44	1038
2778.94	964
2779.44	854
2779.94	763
2780.44	676
2780.94	580
2781.44	536
2781.94	496
2782.44	423
2782.94	380
2783.44	375
2783.94	358
2784.44	349
2784.94	331
2785.43	355
2785.93	391
2786.43	366
2786.93	340
2787.43	364
2787.93	361
2788.43	342
2788.93	335
2789.43	344
2789.93	343
2790.43	356
2790.93	383
2791.43	419
2791.93	402
2792.43	375
2792.93	357
2793.43	355
2793.94	374
2794.44	371
2794.94	364
2795.44	367
2795.94	377
2796.44	382
2796.94	368
2797.44	379
2797.94	377
2798.44	367
2798.94	381
2799.44	400
2799.94	394
2800.44	402
2800.95	418
2801.45	373
2801.95	346
2802.45	343
2802.95	337
2803.45	354
2803.95	397
2804.45	400
2804.96	370
2805.46	337
2805.96	330
2806.46	336
2806.96	352
2807.46	372
2807.96	387
2808.47	393
2808.97	345
2809.47	317
2809.97	321
2810.47	333
2810.98	323
2811.48	324
2811.98	385
2812.48	429
2812.98	417
2813.49	391
2813.99	379
2814.49	367
2814.99	363
2815.49	372
2816	367
2816.5	345
2817	336
2817.5	344
2818.01	331
2818.51	334
2819.01	376
2819.52	378
2820.02	354
2820.52	363
2821.02	369
2821.53	387
2822.03	414
2822.53	388
2823.04	360
2823.54	357
2824.04	321
2824.54	304
2825.05	336
2825.55	347
2826.05	337
2826.56	354
2827.06	370
2827.56	361
2828.07	356
2828.57	363
2829.07	349
2829.58	318
2830.08	333
2830.59	351
2831.09	348
2831.59	351
2832.1	373
2832.6	357
2833.1	358
2833.61	361
2834.11	363
2834.62	386
2835.12	405
2835.62	440
2836.13	455
2836.63	438
2837.14	425
2837.64	424
2838.15	435
2838.65	449
2839.15	434
2839.66	424
2840.16	452
2840.67	469
2841.17	449
2841.68	468
2842.18	440
2842.69	413
2843.19	412
2843.7	390
2844.2	389
2844.71	387
2845.21	416
2845.72	403
2846.22	398
2846.73	404
2847.23	422
2847.74	454
2848.24	463
2848.75	467
2849.25	477
2849.76	512
2850.26	571
2850.77	626
2851.28	641
2851.78	630
2852.29	626
2852.79	612
2853.3	568
2853.8	506
2854.31	476
2854.81	472
2855.32	476
2855.83	465
2856.33	438
2856.84	442
2857.34	445
2857.85	421
2858.36	419
2858.86	410
2859.37	397
2859.88	374
2860.38	356
2860.89	374
2861.39	389
2861.9	424
2862.41	451
2862.91	465
2863.42	479
2863.93	476
2864.43	459
2864.94	436
2865.45	418
2865.95	427
2866.46	423
2866.97	388
2867.48	382
2867.98	392
2868.49	388
2869	397
2869.5	394
2870.01	382
2870.52	392
2871.03	397
2871.53	376
2872.04	375
2872.55	379
2873.05	397
2873.56	406
2874.07	386
2874.58	368
2875.09	360
2875.59	366
2876.1	375
2876.61	386
2877.12	387
2877.62	367
2878.13	367
2878.64	395
2879.15	416
2879.66	407
2880.16	385
2880.67	396
2881.18	391
2881.69	384
2882.2	426
2882.71	441
2883.21	401
2883.72	392
2884.23	385
2884.74	361
2885.25	376
2885.76	405
2886.26	380
2886.77	320
2887.28	304
2887.79	291
2888.3	281
2888.81	315
2889.32	353
2889.83	358
2890.34	346
2890.84	305
2891.35	291
2891.86	285
2892.37	319
2892.88	363
2893.39	361
2893.9	349
2894.41	332
2894.92	343
2895.43	354
2895.94	356
2896.45	373
2896.96	373
2897.47	341
2897.98	312
2898.49	321
2898.99	358
2899.5	319
2900.01	296
2900.52	308
2901.03	328
2901.54	322
2902.05	322
2902.56	331
2903.07	307
2903.58	315
2904.09	343
2904.61	356
2905.12	369
2905.63	375
2906.14	409
2906.65	452
2907.16	467
2907.67	470
2908.18	499
2908.69	535
2909.2	546
2909.71	514
2910.22	481
2910.73	442
2911.24	388
2911.75	374
2912.26	337
2912.78	299
2913.29	305
2913.8	326
2914.31	329
2914.82	317
2915.33	317
2915.84	335
2916.35	346
2916.86	370
2917.38	401
2917.89	400
2918.4	394
2918.91	415
2919.42	430
2919.93	411
2920.44	372
